"","Adult_1","Adult_2","Adult_3","Fetal_1","Fetal_2","Fetal_3","Neonatal_1","Neonatal_2","Neonatal_3"
"Nfatc2",-0.403606281041563,0.853090643234801,0.640445301456214,-0.280777894924146,0.458713098485509,0.867286032268968,-0.713149150721367,-1.03321393013483,-0.388787818623585
"Zfp64",-0.0245846244227454,0.102041517911673,-0.142826427620707,-0.0808632945453285,-0.252596903541079,0.134629818847907,0.0488818463111445,0.0694556911917905,0.145862375867345
"Zfp217",0.0635060242303913,-0.232577565644277,-0.395433070978293,0.0805259017755491,0.0350326570667781,0.573434629283359,-0.0412680999236823,0.0842102435465142,-0.167430719356335
"Dok5",-1.54927998718308,-0.965855059255216,-0.764907313130477,1.00500407545774,1.10684516505407,1.80341222621899,-0.393594549115825,-0.348360811156713,0.106736253110518
"Fam210b",-0.294243548979705,-0.498408555743007,-0.593784552984301,0.507944524425451,0.463321270662018,0.106713566819079,0.0095270213499119,0.148320534560753,0.150609739889802
"Aurka",-0.257087855127645,0.128159279553747,0.0890021475738383,0.090406107609895,0.0389361555271766,1.01982794432332,-0.372585502472427,-0.415698088837508,-0.320960188150395
"Cstf1",-0.00851015653683618,0.0158874871381558,-0.0937982793639849,0.0256600331684798,0.0689160189281468,0.28527442823768,-0.136650781077828,-0.0492629602753567,-0.107515790218454
"Cass4",3.72906164618123,3.75239599868792,4.19692623010966,-2.35217451273011,-2.23304994795967,-1.39864446827796,-1.36368802370143,-1.28106178045613,-3.04976514185351
"Rtfdc1",0.18605505669883,0.0710681396635389,0.16176918565004,-0.0869381017846802,-0.139109816172241,-0.00258532507183862,-0.0234549301635711,-0.0871544340965977,-0.079649774723479
"Bmp7",-4.06532921970159,-4.06532921970159,-4.06532921970159,3.10783349747532,3.23472811383044,3.45971536079399,0.979054619218221,0.700986874558645,0.713669193228158
"Rae1",-0.20639118964501,-0.141607151435466,0.0522192782050066,0.21421027894201,0.214977487814533,0.503792702175955,-0.232872114103988,-0.199251602711837,-0.205077689241197
"Rbm38",-1.843552769405,-1.56342687885065,-1.33276020865145,1.70151966953443,1.47157631262727,1.80718076212774,-0.163135298902835,-0.0407791187865323,-0.03662246969298
"Zbp1",1.85794954097553,2.0152381720037,1.7449942178034,-1.06951369670697,-1.06951369670697,-1.06951369670697,-1.06951369670697,-0.727531024848243,-0.612596119106505
"Pmepa1",-0.123128796680305,0.47828570222643,0.619781367427445,-0.0496905318742371,-0.393212055981898,-0.259722177341604,-0.216541451772479,-0.0489016711226027,-0.00687038488074165
"Rab22a",0.324576601188394,0.28513279954367,0.369079993394103,-0.3304584468287,-0.265511384077862,-0.334498626953326,-0.0626652941970862,-0.0217253470035343,0.0360697049343415
"Vapb",0.111512115543026,0.0694278428553705,-0.00785565103649866,0.0186367293167198,-0.0803653522461447,0.261324919408064,-0.138423007314603,-0.14142128069416,-0.0928363158317733
"Stx16",-0.0628823258046323,-0.0598858605338943,-0.0371434402732582,-0.0910747585967826,0.134560461977446,0.105105119360053,-0.0508056958929233,0.0783785055842365,-0.0162520058202444
"Npepl1",0.360381609249123,0.386788809476283,0.289060917633263,-0.352246481977975,-0.433192603214875,-0.637523485206479,0.108294746270768,0.126940728443649,0.151495759326249
"Gnas",-0.0747801784454989,-0.261816539175936,-0.171426053442865,0.118476035745532,0.0405109645404931,0.222761916335749,0.078273624447915,0.00828415877299626,0.0397160712216227
"Nelfcd",0.334734042025349,0.263193518000998,0.307385002195654,-0.101906961595016,-0.14451151964947,-0.072890992714572,-0.144846663956838,-0.263457574371945,-0.177698849934154
"Ctsz",2.57798828701833,2.6395190432573,2.80229325760406,-1.32664791347612,-1.4918899764709,-1.73422713126135,-1.10318393638256,-1.21335982297736,-1.1504918073114
"Atp5e",0.55258507262112,0.5929185275982,0.759944030449128,-0.103725181667606,-0.327002515862145,-0.390254039415352,-0.356036172433454,-0.352837589802485,-0.375592131487404
"Slmo2",0.121283123554926,0.162549511208994,0.32768506007342,-0.164200797153116,-0.105701979661529,0.119196496598152,-0.118051223598667,-0.155041740539523,-0.187718450482654
"Ppp1r3d",-0.253982284854833,-0.412865502678673,-0.461151278553882,0.486550484592501,0.564023652024918,-0.0101921691713001,-0.0459558720010564,0.0354692064859616,0.0981037641563658
"Fam217b",-0.40337583002809,-0.26172011117275,-0.302692526539898,0.155283870570959,0.269172071050121,-0.418058676028907,0.39421044538045,0.226782904404494,0.340397852363623
"Psma7",0.0368922728098173,0.185962823025057,0.268867946146075,0.0458995092941006,-0.12769444205096,0.212049818915995,-0.151798598633309,-0.245226939218829,-0.224952390287944
"Ss18l1",-0.253385511935127,-0.455464199160081,-0.921916382344567,0.493046614006327,0.261286214397507,0.329808834464252,0.138229785312124,0.284840220560376,0.123554424699191
"Mtg2",0.158350667416815,0.202110968512166,0.342072231978015,-0.262385018169995,-0.230665025386071,0.226275480399955,-0.0899943459255601,-0.100901080001962,-0.244863878823357
"Osbpl2",0.172832500182047,0.181691469303175,0.291894515588139,-0.283897786330683,-0.238364953456759,-0.381468379909486,0.0945019079684633,0.0894030958066168,0.0734076308484886
"Adrm1",0.468203742786305,0.328824944385622,0.338804910095998,0.00258632538041148,-0.245889581330681,0.0545069405887082,-0.319877791757695,-0.31325481974913,-0.313904670399539
"Lama5",-1.12193360676595,-1.07967462148938,-0.987324267284388,0.783704358490454,0.695948539843799,-0.113252593464051,0.498852683315461,0.668129299712168,0.655550207641882
"Rps21",0.468205668468899,0.480911395231105,0.699903817977128,-0.279493469850484,-0.424175066611387,0.273079014491973,-0.392600775945314,-0.298111995781497,-0.527718587980424
"Gata5",-3.47295233602506,-3.47295233602507,-3.47295233602506,2.52957234681721,2.5142334743627,2.94849874328443,0.849679715724082,0.727687320710766,0.84918540717601
"Slco4a1",4.10174289709939,4.6498286659583,4.68853695806141,-3.96522836932786,-3.65190456862161,-1.500697499069,-1.22696241756804,-1.44676521933379,-1.6485504471988
"Ogfr",0.310956341741681,0.132645508447125,0.333508067901067,-0.192775374616475,-0.326548165668749,-0.278209716513076,-0.0105076165139293,-0.0239280772780095,0.0548590325003691
"Gid8",0.138438287218243,0.0460431251235498,0.264058570794168,-0.100138887263122,-0.121500601640465,0.0402537397235578,-0.0922402115975771,-0.0997941055730234,-0.0751199167853311
"Slc17a9",-0.705910948859104,-0.341466740609246,-0.0117919839197658,0.995738773789776,0.973279967838928,0.188599219842039,-0.481216690598153,-0.341722448397612,-0.275509149086859
"Ythdf1",-0.0356390062972887,0.0253842166065805,-0.066891589688483,0.0476071033513792,0.0544429731572844,0.0880056070395456,0.00278650515950396,-0.0420303894587297,-0.0736654198697906
"Nkain4",-1.87048713392376,-0.380916476380653,-0.91159764773397,2.65848123545107,2.54332624598353,0.440214599365437,-0.905572494105021,-0.511257261050854,-1.06219106760578
"Arfgap1",-0.316559306428596,-0.123985887727178,-0.202168887767298,0.310928290469075,0.28720902825377,0.062311798720005,-0.00343880222978754,0.0101551604438859,-0.0244513937338722
"Eef1a2",-3.32467555098779,-3.76363848196115,-3.99307400440307,2.24456824438122,2.41326228114216,1.37963221374546,1.62390965238508,1.66936161722928,1.75065402846881
"Ppdpf",0.296944052247013,0.218363790917202,0.431090086262386,-0.258544292493712,-0.535725290087336,-0.329512788997908,0.0645770212487271,0.0700044447456936,0.0428029761579367
"Helz2",1.10648752505557,0.577608824047113,0.7302579168518,-0.792096755262981,-0.891474724140967,-0.92383349188512,-0.00385323774644242,0.0666211008973239,0.130282842183702
"Gmeb2",-0.420354729467799,-0.390344816344944,-0.847711942250062,0.317493934903954,0.455346640985216,0.0509267503054813,0.330277255910136,0.250119967684213,0.254246938273806
"Rtel1",-0.0943751468041754,-0.00472212764953106,-0.079452765747849,0.0177382841653611,0.0626920976721044,-0.0191346662323264,0.0370551178030771,0.0557250645507317,0.024474142242612
"Arfrp1",-0.100962793950937,-0.129724611521576,0.215584261512896,0.0394114761367002,0.0675517705235622,0.236527813980984,-0.0945261976481993,-0.14794153495072,-0.0859201840827106
"Zgpat",0.334407277217367,0.340685568299978,0.043040690441936,-0.010400701732463,-0.182087839050796,-0.300512596873647,-0.0445693352235388,-0.0594877023195606,-0.121075360759272
"Lime1",0.638886743549865,0.459539078994633,0.406391028895144,-0.366020998092292,-0.122488744128264,-0.543607329560362,-0.12894167989145,-0.0763768341551017,-0.26738126561217
"Zbtb46",-0.265957541477824,-0.564028102040183,-0.385526440622085,-0.0137305676146777,0.215238351511244,-0.425945411182679,0.677742381889374,0.342411733008728,0.419795596528106
"Tpd52l2",0.0905841272699437,-0.0313269985929887,0.067297840101995,-0.128180593718302,-0.182904831530974,0.00430896485445853,0.0830955923630734,0.0372966312048053,0.0598292680479959
"Dnajc5",-0.260910058910521,-0.113279015166349,-0.314484365700566,0.217643707408645,0.126498417605669,0.000830068917219151,0.180045782626802,0.1519384255362,0.0117170376828994
"Uckl1",-0.270828481210971,-0.0853625057718057,0.0281562317581265,0.0764921845008875,0.139463627259494,-0.676066541862516,0.289247472885246,0.23563860041477,0.263259412026773
"Zfp512b",-0.360068011400344,-0.164213682865576,-0.350079446176262,0.332932287829312,0.420568760231935,-0.284756991206844,0.103929136215153,0.146813496883471,0.154874450489157
"Samd10",-0.87751577250878,-0.94964660915345,-0.604902244482962,0.663669328646145,0.405409296611385,0.933210663891225,0.00134541349038964,0.144075327014052,0.284354596491995
"Prpf6",0.00766497057783422,0.0375311432857286,-9.8456505023492e-05,0.0367745818917768,0.0725594661295172,-0.244963900559706,0.0475226177797481,4.83866096940844e-05,0.0429611907904368
"Tcea2",0.214049707514956,0.501289530304593,0.112993228318961,-0.158167369270179,-0.133162678691972,-0.456546764772096,-0.186175551703482,0.0717074443210883,0.0340124539781343
"Rgs19",0.217128301647858,0.31199230200377,0.464712375711924,-0.159051042997683,-0.204285181658444,-0.190164071905421,-0.126307120385616,-0.197984414340987,-0.116041148075395
"Pcmtd2",0.264139195031722,-0.190775282149422,-0.336104729026154,-0.0974029222261494,0.0401901221598955,-0.439920247661851,0.181390360124787,0.202501477274811,0.375982026472366
"Polr3k",0.252599260974232,0.246396336269965,0.274357776508941,-0.0245634139778925,-0.0742672329997305,0.150166142173256,-0.282567283677298,-0.297381542225072,-0.244740043046404
"Insig1",1.16687347992491,0.603728676843051,0.572894035580784,-0.685920075019087,-0.623612334678261,-1.08332636748412,0.067212623655359,0.00981142097616328,-0.0276614597988001
"Rbm33",-0.58959406254029,-0.686090512598769,-0.858108772773874,0.467161752688489,0.504561883883473,0.474136791602199,0.295523247433805,0.310152116921885,0.0822575553830855
"Rnf32",0.19593592603822,0.214141070949774,-0.102665901841664,-0.58025231742844,0.504976326031979,-0.79116356537277,0.313644970783288,0.0883570935570853,0.157026397282528
"Lmbr1",-0.120303433868095,0.001579275002765,0.124262682539438,0.00565591212353311,0.0194265403039431,0.155194718963696,-0.159281422940805,-0.0699580946739644,0.0434238225494896
"Dnajb6",0.101419817802515,0.0670321850154023,-0.0786914552371032,0.0499248137756494,0.1865473325612,-0.405446678081074,-0.0512960986948032,0.0275931812398529,0.102916901618362
"Il6",3.60930039458946,2.17912903532294,1.70828810313528,-0.838598400662786,-0.510603796579287,-2.49301249469262,-1.12038488977961,-1.20101919885687,-1.33309875247651
"Paxip1",-0.146659678254661,-0.132898050632007,-0.139843911976681,0.182974500044883,0.15339165808504,0.035450545576416,0.0359060437144461,0.00129921869267324,0.0103796747498954
"Actr3b",-0.842841443945418,-0.550655537017017,-0.504097965585646,0.331231559811246,0.180763536745888,-0.423383134955519,0.662247779513867,0.76588972897128,0.38084547646132
"Xrcc2",-0.636897202280949,-0.169142561273755,-0.570427640816239,0.212341086603895,0.113737797003745,1.05785175314277,0.0873263522371537,-0.0680410630881876,-0.026748521528432
"Galnt11",0.0645055189175405,-0.0980513193635746,-0.127185516497395,0.168029845056589,-0.0232517902035578,-0.130707539938768,0.0598593987053677,0.032019085278864,0.0547823180449374
"Prkag2",-0.329033572859414,-0.00520935910965026,0.036696174013902,0.376532073313025,0.566085749374349,0.275762446472609,-0.295490683021848,-0.255135918516716,-0.370206909666258
"Rheb",0.112581651499695,0.00797589677152377,-0.00920200776592228,-0.1153788803378,-0.134729672631126,0.0489616262115957,0.054397474452399,-0.0186964096213922,0.0540903214210351
"Nub1",0.284272245850492,0.0606097423294418,0.0398604415026842,-0.200291616934166,-0.264909972808055,-0.221363355837608,0.19947015852941,0.0749048330056556,0.0274475243621488
"Smarcd3",-0.812134458562432,-0.276498266939588,-0.177923666577961,0.3376782627296,0.313840645099758,-0.00957166247711339,0.238499033531983,0.186138386782958,0.199971726412799
"Chpf2",-0.0305072374108848,0.172204711345472,0.147358384141356,0.0550657053820442,-0.0627982058587522,-0.674621644579953,0.0892190666941799,0.123780418253406,0.180298802033135
"Abcf2",-0.308760854809611,-0.136781785700811,-0.213605008132624,0.192397272392618,0.150295761727817,0.0352791899300744,0.0896377729417024,0.0464920945160214,0.145045557134815
"Agap3",0.612965746278791,0.450242902979759,0.495044028513179,-0.238056047086307,-0.450950411036325,-0.453615338400408,-0.254595378529958,-0.0775395270863015,-0.0834959756324238
"Tmub1",0.356392801113135,0.0186913341460029,0.240622939158726,0.13919768292602,-0.0254477600775216,-0.144348315306633,-0.31398826426752,-0.122726400817013,-0.148394016875192
"Slc4a2",0.124822086256962,0.248432605137399,0.242889608686187,0.0175136397953226,-0.115997658753223,-0.240483836260146,-0.222517797790664,-0.0370918840684213,-0.0175667630034084
"Cdk5",0.0995632334746599,0.0226888313734079,0.30150258473298,-0.0507870670203321,-0.164744367895366,-0.312679041575096,0.0279393042696325,0.0183872030253882,0.0581293196147294
"Abcb8",0.097494716021064,-0.139572128117237,-0.0801168280971076,0.0956045023989978,0.0972807982536175,0.0818152063341424,-0.156069990018641,-0.0457456635313935,0.0493093867565557
"Nos3",1.71083129593034,1.46001822818367,1.55349697438824,-0.728074727285179,-0.531272178772776,-2.24680229566448,-0.187345413644746,-0.478098934267098,-0.552752948867969
"Kcnh2",-2.42530776595395,-1.88166130976883,-2.73073290531637,1.62309176573865,1.47921536205681,2.24122978242518,0.439650536222374,0.586902518880325,0.667612015715802
"Nupl2",-0.288170275120533,0.297264871252067,-0.0376157945316726,0.0134333589433413,0.0516799229739231,0.279235015564597,-0.204815284457569,-0.0866128467626002,-0.0243989678615506
"Klhl7",-0.263467171338091,-0.615977469889622,-0.83034063097924,0.243444896443413,0.390098548109799,0.0772482245637232,0.256971797510976,0.375314888926624,0.366706916652421
"Fam126a",-1.03416527962813,-0.574227921242914,-1.21572876244535,0.596044316218014,0.704155056923207,1.26818963240865,0.214465676467025,0.197405934767409,-0.156138653467911
"LOC100909675",-0.622739191639191,-0.137564962178377,0.0403842087600674,0.272905766590763,0.382073034635094,0.591763335748777,-0.212251188639878,-0.312359292381629,-0.002211710895625
"Tomm7",0.439558308036068,0.316362712464748,0.479265550769849,-0.0781304314999476,-0.0688616855480317,0.107680926752367,-0.3244333167937,-0.405649647682716,-0.465792416498638
"Pus7",-0.331549492657073,-0.481492231584762,-0.539935630230827,0.262691105745372,0.282692043081324,0.389370316407344,0.137855860121551,0.134094152374566,0.146273876742509
"Srpk2",-0.229047075053072,-0.412959898330268,-0.361051646319799,0.00818044973981902,0.0661361295135992,0.175291774066463,0.26233418730825,0.268648342784578,0.222467736290434
"Kmt2e",-0.265567598629953,-0.296746888266192,-0.523276845350812,0.0403760523049232,0.165330408523646,-0.0570972323696068,0.267528731013353,0.336961029745114,0.332492343029528
"Orc5",-0.293105461813079,-0.163794343950378,-0.351593506707271,0.104739810785685,0.149943344448904,0.0517372776356595,0.26531695705013,0.0489723816904855,0.187783540859862
"Reln",-1.12557911951744,-2.13499596137769,-1.64544518892967,1.18555065718741,1.02121974218104,3.65385818992761,-0.308590429551281,-0.217462950217252,-0.428554939702731
"Psmc2",-0.138051287907923,0.00182493319683186,0.0436222522381913,0.0374967947873959,0.0974872849491,0.0802216171616896,0.0395154296900664,-0.056442401196982,-0.105674622918365
"Dnajc2",-0.130340228482611,0.0840590043652343,0.087025556595373,-0.0141138511695216,-0.0689842758338166,0.610303857114918,-0.0930067451390943,-0.124152169843983,-0.350791147606495
"Pmpcb",-0.136328215377295,-0.301851261658308,-0.0420832208331632,0.112765347844224,0.10891490372185,-0.00781564483156938,0.116039777203305,0.0764404172107431,0.073917896720217
"Napepld",-1.67541774049316,-0.915047587672419,-0.977165756813082,0.925000289463905,1.07976652174835,0.822797036233194,0.328505060010805,0.268298569545242,0.143263607977158
"Armc10",-0.0576282989777264,0.0920575932236405,-0.0504876152583567,-0.0597098238820424,-0.109401571925071,-0.136533025626711,0.119870337525995,0.0485635336068393,0.153268871313432
"Lrrc17",0.207187292241394,0.0358730708883135,-0.236550138198764,-0.69579890523262,-0.764896254525017,-0.41107852059304,0.58053046543613,0.651267150535048,0.633465839448555
"Fam185a",-0.565513137395194,-0.174518742859564,-0.340530241362289,0.30497199481087,0.296157703498347,-0.045543215421338,0.227916040125947,0.174222241074332,0.122837357528893
"Ccdc146",-0.375516590657107,0.606899720996815,0.220538581156487,-0.738020567804681,-0.301236054574828,-0.279682312160897,0.406062945606309,-0.0798396308382615,0.540793908276164
"Fgl2",1.6360425827884,1.07063817798367,0.72622184971416,-0.332003140561652,-0.215324147640271,-1.15342400893068,-0.531925613735291,-0.637038612786753,-0.563187086831576
"Gsap",1.61669515298209,1.66817986732788,1.20082669023451,-0.990802317113359,-1.09748785341275,-0.66756850016152,-0.52158217049403,-0.661899878221612,-0.546360991141205
"Ptpn12",-0.127870108908929,-0.112066654180293,-0.277544841376856,-0.104844218867809,-0.0105189825971346,0.296465246297942,0.124063305065095,0.0876910512272033,0.124625203340783
"Aptr",-0.562275691304661,-0.222858266709637,-0.0217581793612744,0.214054307571463,-0.554710548568593,0.454151761431476,0.235602075551465,-0.150285341818228,0.60807988320799
"Rsbn1l",-0.40765518738116,-0.284476202386155,-0.256343310058345,0.160458487725468,0.128816591033951,0.344509901151997,0.128928475479199,0.220019263688073,-0.0342580192530253
"Tmem60",-0.161295597051626,0.131564306108271,0.0516997863384443,-0.0974268151621507,-0.0802608093533528,0.289450118028316,-0.00817871518383084,-0.0674175373211772,-0.0581347364028915
"Phtf2",-0.400269885575647,-0.47663519102617,-0.437470115137024,0.270633181856684,0.508100693540806,0.558925381044151,0.00710676332095783,-0.0528734754751712,0.0224826474514117
"Magi2",1.1833795256442,0.0735168931551169,0.332657532324727,-0.940206804576576,-0.106371832802478,-2.29323934627118,0.45155217449606,0.7925123517654,0.506199506264728
"Gnai1",-0.999282980193078,-0.756328695724356,-1.23400039226941,0.476742597047526,0.546371412507806,0.60732712418268,0.440846410049708,0.485305303109914,0.433019221289218
"Cd36",0.603175717675867,0.193303903706122,0.368458305599531,-0.518642606432645,-0.423533861152885,0.270914696866237,-0.161258924922945,-0.351794386180323,0.0193771548410431
"Sema3c",-0.43199550348976,-0.69892163223899,-0.813872991341571,0.325983685321694,0.474681319382799,1.0045438982998,0.0340601728145007,0.0730300420183658,0.0324910092331621
"Hgf",0.43908941797268,-0.165557951792088,-0.563601780119858,-0.775347444300046,-0.556703764668295,-0.989888257710723,0.911543677042298,0.859942488451757,0.840523615124274
"Cacna2d1",-1.28252677735011,-1.46782928813616,-1.49659417696015,0.654638601260878,0.889646879040826,1.03713112161012,0.637734272410313,0.65364466951242,0.374154698611876
"Sema3e",-4.05716776012284,-3.16352889729633,-3.12617745348458,2.65465071170457,2.70400159778792,2.47758968553133,0.825587148838623,1.08158004661714,0.603464920424171
"Sema3a",-3.03374241562835,-2.14720869071679,-3.04324568780207,1.5643232829653,1.70877987033909,2.19209379140043,0.934370517797813,0.959138621398541,0.865490710246023
"Sema3d",-3.42232086784933,-3.30453587728752,-4.62865599738513,2.45822600338381,2.70124663289155,1.82595283513476,1.50843920121572,1.50032232780584,1.36132574209029
"RGD1563349",-0.42873670224423,-0.781743825543213,-1.2481960087277,0.534101930332648,0.700936541152438,0.934923473789903,0.274414137102101,-0.127096278790532,0.141396732928584
"Dmtf1",-0.378027687694677,-0.614440685662196,-0.739642970062866,0.273495551896755,0.32641924220365,0.312198464783942,0.337354088811914,0.35527310573787,0.127370889985611
"Tmem243",1.13796347346194,0.793719977618468,0.538686250935529,-0.193716031507976,-0.323333197058735,-0.938514339403271,-0.015791803659527,-0.715666007504516,-0.283348322881914
"Crot",0.284135845094172,0.0681223143816263,0.104178617593611,-0.347199506070912,-0.284967378099029,-0.416305700906482,0.273712315758913,0.160769427242831,0.157554065005277
"Abcb4",0.565927968351962,0.673955326286942,0.608494838898812,-0.37452672219823,-0.122972024851989,0.249641103963859,-0.705614534533157,-0.680762575717768,-0.214143380200431
"Abcb1b",0.594529914097613,0.355328684504548,0.0192656258109452,0.536278174985626,0.573864496948092,0.539887208124247,-1.0729000137551,-0.734963423304498,-0.811290667411471
"Abcb1a",0.014846133507529,-0.391833502736221,-0.11587708206013,0.8153526692589,0.906095138943951,1.27607570530439,-1.10079722469434,-0.759602006148869,-0.644259831375206
"Slc25a40",-0.301259495594124,0.234121274406693,-0.743603394578824,-0.139068991398519,0.065525117356362,0.142856505665494,0.0405937080700896,0.361882085617133,0.338953190455697
"Dbf4",-0.301864249639941,-1.18055731773767,-0.666021438362947,0.535028321522798,0.734788084430164,0.955390592033524,0.081037772503803,-0.167191847571614,0.00939008282187714
"Sri",0.082550354106588,-0.0943525653917625,0.0665850342507452,-0.0765133057532479,-0.203442484689995,-0.198050067449546,0.176354725826188,0.121157500623302,0.125710808477733
"Steap4",1.35575153326626,0.515668109390245,0.153450695942242,0.22633084554965,0.510141544977756,0.498166434773282,-1.11224857370887,-1.39200866405741,-0.755251926133156
"Steap1",1.60949468959939,0.680986815917,0.23319909721861,-0.0585533617856808,0.0143688853850299,0.00611824703213948,-0.959826908159257,-0.673836502865458,-0.851950962341771
"Steap2",1.10168079784674,0.262278916238221,-0.321450800616408,0.151090825720175,0.177102777611826,0.211914729186637,-0.555996996698482,-0.539366090717423,-0.48725415857128
"Gtpbp10",0.0291947725969481,-0.143664411967928,-0.107925699635498,-0.0357204322953697,0.0606168881342404,-0.011381788773777,0.00733384935123915,0.219759355608804,-0.0182125330186564
"Cldn12",-0.502117789255872,-0.535464161889303,-0.653552168797622,0.374248632627679,0.430831384208253,0.543683816145097,0.026451681903632,0.152543479244353,0.16337512581379
"Cdk14",-0.171811009522533,-0.459089433931904,-0.483501495896428,0.218904052487581,0.208686691800294,-0.0723359957930336,0.267393733056963,0.266133302156939,0.225620155642123
"Fzd1",0.42492194042298,-0.137883103595392,-0.284984150188469,-0.141669086993163,-0.118669234478736,-0.386138610554193,0.139143935157637,0.246672511403521,0.258605798825828
"Cyp51",0.328638163717697,0.345394266262003,0.253470736537251,-0.515409789510514,-0.485413163622232,-0.182902241667968,0.0809690885179606,0.0945804602532831,0.0806724795125202
"Akap9",-0.69269231784283,-0.754534961517889,-0.852809334727231,0.370573484621429,0.529493332169467,0.765639598178627,0.202931057094477,0.263744432636293,0.167654709387657
"Mterf",0.42039726330402,0.284587022327283,-0.0597944646254898,-0.0436186191274346,-0.239515383504207,0.477675104247142,-0.0700039491311255,-0.333403156958688,-0.436323816531498
"Krit1",-0.267189958207935,-0.315251281013709,-0.518083895221165,0.0581415847874256,0.220396569570853,-0.022791159234604,0.230063445264125,0.27127044912593,0.343444244929087
"Ankib1",-0.137515065153833,-0.440937033190069,-0.386808281207182,-0.0471388831421455,0.0497414917973149,-0.0188523584276634,0.347158272211954,0.34429940688645,0.290052450225181
"Pex1",-0.436080254911982,-0.253662333530247,-0.359652758956837,0.315619429413297,0.207304229605756,-0.12217919922094,0.276151333275725,0.139860111547578,0.232639442777648
"Rbm48",-0.161597525415751,-0.00403042051502789,-0.499674615129007,0.0976889446629841,0.170482471525423,0.182680178604885,0.270040003407972,0.0312260507021289,-0.0868150878436049
"Fam133b",-0.235288157500992,-0.150174902682525,-0.236958855372639,0.191087446918755,0.229986774263162,0.548473912074209,-0.189457112826156,-0.0429885118125082,-0.114680593061304
"Cdk6",-0.435365454136203,-0.573763802895639,-0.793786508097724,0.460214636053093,0.550274111122062,1.37098985110644,-0.00750215451565728,-0.188966976231993,-0.38209370240438
"Ccdc132",-0.371285054984997,-0.181483616352468,-0.402351670344684,0.127625407300051,0.231327804606374,0.303328617918681,0.228973695901731,0.132373226666769,-0.0685084107114573
"Tfpi2",1.81846116197671,2.41640743921629,2.03226111696332,-0.0591090973988795,0.0208651312716079,-0.946575585508956,-1.77382902758576,-1.94655153666832,-1.561929602266
"Bet1",-0.100555165095114,0.115870965231463,0.0916730383101791,0.00992215375551986,0.062549770277041,0.152432755490889,-0.201782196575303,-0.185093341048697,0.0549820196540232
"Col1a2",-0.0954136244327729,-0.152229156844879,-0.328797855657379,0.0274147616846437,0.635302748642811,-1.38968291438222,-0.593658129299575,0.951629410841863,0.945434759447507
"Sgce",0.0934816857689746,-0.211261377538271,-0.406087740559949,-0.110417028171098,-0.0907585482598492,-0.512791370774925,0.392233142691261,0.372931525688417,0.472669711155441
"Ppp1r9a",-2.71534046153534,-2.21374321261577,-2.71534046153534,1.43752758684483,1.62725494654923,2.17935859899627,1.09098396214633,0.657946569179315,0.651352471970479
"Pon3",2.85063701407148,1.9640828646184,1.39503989425472,-1.04436259847711,-1.17825846290815,0.77282423189649,-1.99497365680199,-0.770015629851863,-1.99497365680199
"Pon2",0.947483256042122,0.796835542695994,0.692482031906556,-0.80101873020695,-0.752520814749172,-1.05306398918416,0.0125439375602587,0.0717293355110833,0.0855294304242733
"Asb4",-2.18618366052756,-2.18618366052757,-2.18618366052756,1.56183536778354,1.47769169741433,1.53988470804471,0.688925432364041,0.756318168244828,0.533895607731246
"Pdk4",-1.25740328541785,-0.691132023350402,-1.09412200784271,0.387602379581938,0.211926921409289,0.175336194323629,0.456353695876645,0.825966910477093,0.985471214942364
"Dync1i1",-2.08499272580033,-1.19845900088876,-2.61157675431274,0.881507160950111,0.577694957191317,2.67094841829252,0.324527150377323,0.685234614997483,0.75511617919308
"Shfm1",0.227567736957917,0.280971908638647,0.369395849126838,-0.165050920402508,-0.128606413512315,0.130638298082858,-0.191439745854346,-0.277641823031516,-0.245834890005571
"Dlx5",-0.95672746823359,-0.0630886054070803,0.653209243573067,0.783720683913027,1.05750746292795,-1.868249323549,-0.046688144605824,0.457269343052156,-0.0169531916706978
"Sdhaf3",0.543462498172576,-0.391871749173024,-0.0669215407581452,-0.140557358319015,0.0207065658549139,0.320381016504177,-0.249025116683675,0.0682886920951413,-0.104463007692947
"Asns",-1.01100203139982,-0.533084111057355,-0.395910614410654,0.252323890648542,0.234902492934307,-0.0687875308834496,0.532558960968048,0.492004585716284,0.496994357484095
"C1galt1",0.157634412407368,-0.0363722495590326,-0.408127002607883,-0.102282848999853,0.18812297500075,0.544709248759943,-0.154543588340813,0.0574687130315144,-0.246609659691994
"Mios",-0.185415190318736,-0.604864687292086,-0.673225500468054,0.303683621824702,0.43118516490135,0.368788496065482,0.110783073368923,0.0991043081464253,0.149960713771997
"Rpa3",0.376476022897479,0.068834402416782,0.233851177655279,-0.0769081555367999,-0.129824068343593,0.369732418421142,-0.370170081570479,-0.309035901507459,-0.162955814432349
"Glcci1",0.334186931934088,0.263936103255846,0.538522211670099,-0.290273092513613,-0.524570097141707,-0.215705898006983,0.0628159172859806,-0.0414231580422748,-0.127488918441432
"Ica1",-0.540902296678775,-0.149406560379204,-0.32190792900558,0.389233699833899,0.203062956175576,0.549821132184237,0.111186738190594,-0.0614557729503757,-0.179631967370368
"Ndufa4",-0.236502901108786,-0.351479311899625,-0.139102899443918,0.423628506376523,0.366689334397482,0.302679012553484,-0.112100255023487,-0.133318678226195,-0.120492807625474
